id,name,latitude,longitude,feature_code,elevation
2461225,Adrar Atesses,20.18528,2.21889,MT,842
2767930,Rasing Berg,47.78333,15.28333,MT,870
8357430,Gora Otdel'naya,53.8732,95.7786,MT,1924
2146228,Tor Gabriel,-20.63333,147.5,MT,162
7345888,Jabal al Hawdah,17.0113,43.27347,MT,1865
6742161,Kuh-e Maridish,37.4722,48.6459,MT,2222
5346082,Elizabeth Peak,38.06326,-120.24797,MT,1486
6694401,Cima dei Camosci,46.53568,10.66703,PK,3325
12123886,Upper Fine Flower,-29.27229,152.71979,MT,320
2772657,Lenkenspitze,46.80389,13.26722,MT,2091
8165680,Little Talbingo,-35.5652,148.3179,MT,401
2130172,Hamamasu-dake,43.7,141.43333,MT,1134
9524922,Cerro El Chiquihuitero,18.20993,-100.6665,MT,1341
1394343,Khak,30.28659,67.67402,MT,2929
1861317,Itado-yama,32.78617,131.62922,MT,720
1850305,Tochi Yama,35.16667,132.85,MT,366
2649007,Fuar Bheinn,56.64949,-5.50306,MT,766
9149218,Urvasstoppan,71.03567,28.14435,PK,100
973134,Mposana,-29.5695,30.65799,MT,940
11232176,Dua Tepe,41.01522,41.27094,MT,2877
701348,Gora Merdyuan-Katmer,44.83638,35.12821,MT,74
4255962,Cobb Hill,39.06978,-84.89967,MT,211
1860679,Kamaga Take,35.00125,136.42136,MT,1111
8667735,Cavka,41.31764,21.15742,PK,1110
3899030,Morro Azul,-31.79002,-70.84698,MT,1949
8391599,Sarikomat,15.23359,39.10718,MT,1842
11877115,Agqaya Dag,40.35998,45.98082,MT,2959
11322994,Mets K'ar,41.19592,44.81952,MT,1224
2878631,Lercheck,47.65951,13.05955,MT,976
3318594,Oporo Brdo,43.02,19.8325,MT,926
2779087,Fuscher-Kar-Kopf,47.09887,12.74492,PK,3331
11077499,Kuh-e Kafaneh Chi,36.66545,54.8156,MT,2621
9871398,Kuh-e `Arab,36.5599,56.4552,MT,1229
8168014,Middle Mountain,-18.35194,144.64028,MT,954
12719461,Pic de Bocou,42.74266,0.34771,PK,2714
5424292,Hamilton Mesa,37.98277,-108.42314,MT,2735
3963735,Cerro Amazona,-10.75278,-76.66639,MT,4935
3859060,Cerro Durazno,-27.30856,-67.08992,MT,3608
4131604,Snowlick Mountain,35.58897,-92.80378,MT,550
3734049,Cerro Sumal,15.55858,-91.22468,MT,3249
1653284,Phou Selepolo,22.23518,101.72604,MT,1287
5572557,Taylor Mountain,41.27766,-121.35109,MT,1575
3270711,Crni Vrh,43.9225,18.65917,MT,1344
1936649,Mount Tetenla,-9.23372,125.01704,MT,915
4941411,Kissacook Hill,42.58842,-71.48284,MT,122
3922472,Cerro Calzada,-15.93333,-68.46667,MT,5874
1428566,Gird Koh,35.12864,66.21559,MT,2783
1835044,Daeusan,38.27007,128.07666,MT,1178
1876711,Hyosong-san,38.3375,127.11306,MT,559
6081003,Mount Gwynne,48.7668,-87.26667,MT,280
6566723,Gunung Suek,-7.50667,109.90611,MT,820
5877341,Usibelli Peak,63.90667,-148.47694,MT,1712
313563,Gumusyuva Tepesi,37.45,40.16667,MT,910
8609630,Bobon,41.65623,21.30734,MT,816
4030232,Cerro Los Chinos,30.9316,-111.52299,MT,770
8072361,Gunung Bujalgunung,-7.2746,108.7331,MT,423
1713873,Mount Enganaso,12.8691,123.2265,MT,1093
12762925,Gora Kopata,54.37385,136.23603,MT,643
1427076,Masjid Safed,35.64093,66.34787,MT,3565
12227642,Uotchiluo,-17.09985,13.82125,MT,938
3698217,Cerro Chite,-5.26667,-79.41667,MT,2057
8437869,Kuh-e Qermezi-ye Boland,35.43324,52.32116,MT,2255
5386652,Red Rock,39.93738,-123.1164,MT,1839
4297137,Kitts Knob,36.82064,-83.18101,MT,959
9287459,Cerro El Papayo,19.22833,-100.81158,MT,891
6377886,Cerro Illagallo,-6.4487,-78.30039,MT,2798
5864420,Mount Huntington,62.96778,-150.89639,MT,3466
8231425,Doi Ma Hon,18.48067,100.88186,MT,531
5716323,Buck Peak,43.18018,-123.0929,MT,1006
6674131,Cerro Intiptanan,-11.59055,-75.3741,MT,4644
2768337,Pretul,47.55,15.73333,MT,1643
8263292,Kuh-e Duzlakh Daghi,38.32033,46.30843,MT,1744
227133,Okusoma,0.31747,29.87342,PK,4551
9147188,Guonnavarri,70.4813,24.92794,MT,262
1452368,Chiragal Ghar,35.18022,71.53345,MT,2241
7084464,Gunung Lesung,-8.2538,114.7608,MT,1054
9264006,Pico La Mesa,25.4308,-105.00278,PK,1894
11677752,Kona Malai,10.37869,77.79708,MT,1057
2665294,Valovardo,65.31667,15.3,MT,758
9145557,Sylen,68.82648,15.0004,MT,30
2416182,Fello Sambaya,11.51667,-11.81667,MT,861
4271726,Four Way Divide,39.10416,-96.81779,MT,412
5788396,Bucklin Hill,47.65037,-122.66848,MT,70
305393,Hayal Dagi,38.80458,43.92357,MT,2782
839283,Vrtace,43.91583,21.74389,MT,936
2952242,Bastenberg,51.30127,8.38188,MT,745
13118808,Tertre de Co de David,43.45959,2.26898,PK,1006
6081028,Mount Halvorson,53.24993,-120.586,MT,1997
11431208,Qiba` al Yusufiyah,34.39533,36.63263,MT,1099
270422,Dahr Maqial Semaane,34.135,35.96778,MT,1978
1024578,Vonva,-17.08367,33.01007,MT,969
4002578,Cerro La Providencia,31.01464,-115.32239,MT,1480
12904039,Ciliseki Tepesi,36.21912,32.48971,MT,733
6569441,Tgharit,19.59222,2.52639,MT,780
4772696,Meneka Peak,38.94928,-78.335,MT,727
12601990,Kuh-e Hirsah,34.94628,46.65718,MT,1643
3282351,Visoki Vrh,45.2125,15.66139,PK,285
1474008,Wusaman Ghar,34.69481,70.53625,MT,2368
2814594,Wallershoehe,51.11837,8.53317,MT,812
3186077,Maja e Berizhdolit,42.50697,19.71708,MT,1977
4265878,Tom Bryant Hill,37.93728,-86.53526,MT,182
563437,Gora Erkedygen,43.06586,43.48019,MT,3160
6887081,Yongdubong,36.17016,127.78176,PK,191
327614,Tiacki,6.10011,35.56476,MT,2204
114568,Kuh-e Siah,36.1039,59.2998,MT,2475
3062198,Vysoky Kamen,49.08797,15.18615,MT,729
6981531,Ram Kuh,28.3859,55.7419,MT,1882
1604733,Phnum Bar Thmei,12.61667,102.66667,MT,376
121578,Kuh-e Palangi,30.34461,52.62024,MT,2933
12279669,Cerro Fortuna,10.07816,-85.61968,MT,618
800027,Gora Kelevu,41.09588,48.63483,MT,1759
1905322,Chimu Shan,27.91644,119.6607,MT,1570
3136608,Storenova,60.90854,5.19586,MT,500
8724307,Cerro La Ardilla,20.37282,-97.95331,MT,924
9872401,Kuh-e Khodaverdi,36.88429,56.09336,MT,1434
7543884,Kuh-e Rahimi,34.18741,57.80277,MT,1654
1474286,Koh-e Sowuch,34.96106,70.22178,MT,3065
8538630,Big Double Mountain,-31.6318,150.86791,MT,964
7888907,Pasir Mala,-7.0445,107.0282,MT,1174
12746821,Roc de Peirafita,42.64339,2.27834,PK,1519
4486149,Poorhouse Mountain,35.04508,-84.00018,MT,778
10428081,Jbel Oulad Abbou,31.69132,-7.7673,MT,518
11623662,Morne Montauban,14.74619,-61.13832,MT,524
9149954,Rundtinden,69.49056,18.5094,PK,741
12578994,Gora Kerekh,58.90561,135.08586,MT,477
9622576,Cerro Yalache,16.89803,-96.65231,MT,2073
12219020,Cuke,43.08895,21.0774,PK,1196
725412,Zekiritsa,42.25,23.35,MT,1544
12629118,Gora Utikan,57.85328,134.17638,MT,876
9257136,Kohlstein,50.28405,6.397,MT,681
1656506,Phou Khang,21.2948,102.16631,MT,1153
4411594,Thompson Hill,38.26643,-92.17101,MT,252
3920331,Cerro Chucupaya,-19.58333,-65.85,MT,3573
11072070,Pico del Montero,36.47967,-5.59932,PK,901
9570076,Korobaba,-18.06029,178.41613,MT,431
437328,Kirac Tepe,36.92667,37.31361,MT,845
39393,Kuh-e Galdin Darreh,36.53548,54.16226,MT,2452
5592891,Federal Butte,43.14099,-116.62401,MT,1475
3494937,Loma Pico del Barraco,19.02397,-71.04605,MT,2656
3139598,Sissihoa,62.53259,9.71556,PK,1500
6385519,Cerros Huilcachan,-8.44361,-77.08306,MT,4167
4475891,Licklog Knob,35.98483,-82.7332,MT,989
5375470,Mountain Top,37.96187,-120.57409,MT,520
9026702,Cerro Huerobabi,30.06225,-110.79399,MT,1072
3364121,Middel-Krakadoupiek,-32.22443,19.06327,MT,1536
11364988,Cerro El Durazno,-34.13323,-70.42839,MT,2774
3299886,Kokosari,43.29556,19.12139,MT,1896
8716596,Fujikura Yama,38.65744,139.68033,MT,570
12530754,GrundornAmkaus,-27.42404,18.1765,MT,1055
3110118,Monte San Pelayo,42.6,-1.56667,MT,854
4807143,Gobbler Knob,38.47453,-82.1857,MT,302
355961,Jabal Hazbar,29.07294,33.34714,MT,549
5674942,Mount Royal,48.85417,-111.14109,MT,2086
5564455,Green Mountain,40.90347,-123.27615,MT,1944
8757710,Cerro Escorpion,27.61407,-108.96942,MT,917
12541606,Puig Pedros Sud,42.58848,1.87296,PK,2842
3922914,Cerro de la Burla,-15.81667,-66.95,MT,522
12628836,Gora Kruglaya,55.98722,136.7092,MT,630
5599145,Little Soldier Mountain,44.70935,-115.09093,MT,2686
3166814,Monte Segnale,42.63333,12.0,MT,367
7553949,Joqi,36.2681,69.15739,MT,1437
8248437,Gora Chernaya,59.1282,58.4624,MT,616
8373761,Gadzovka,41.07403,21.77568,PK,1023
3773547,Cerro Los Naranjos,9.86269,-67.30816,MT,488
8622058,Golem Kamen,41.65041,20.99711,MT,1410
7652168,Kapellenkopf,47.84738,8.10649,MT,1173
6385001,Cerro Corral Falso,-8.21861,-77.28417,MT,4139
12750595,Puig Salom,41.77382,2.90279,PK,413
1891777,Gunung Tailutu,-8.04583,127.1625,MT,117
955448,Siphongweni,-30.86723,28.67047,MT,1662
11538638,Sunonio Kharbo,34.98407,76.23124,MT,4090
1643355,Osua Helb,-4.38729,137.93164,PK,1905
6269618,Violik,50.78043,15.54488,MT,1460
3231102,Vikesoksa,62.57691,8.21731,MT,1809
265241,Ampelaki,36.8913,22.54295,PK,353
4755931,Diggs Mountain,37.70292,-78.90308,MT,274
8992438,Gora Seyradzha,38.31405,55.14088,MT,197
4713806,Nash Dome,29.30497,-95.65356,MT,17
3318018,Srpski Vrh,42.49778,18.82556,PK,1048
11200002,Phou Oupmoung,15.65414,105.68009,MT,315
11320787,Kaputak,40.7807,44.6557,MT,2724
2031050,Hamariin Tsagaan Tolgoy,45.56667,113.51667,MT,1239
68449,Kuh-e Gach,32.68569,47.58803,MT,493
6669949,Cerro Rucrun,-9.785,-76.06479,MT,2626
4755523,Deal Mountain,38.47596,-78.27861,MT,332
9142649,Skomakeren,69.58905,17.49245,MT,221
12786803,Kuh-e Tall-e Mur,31.11926,51.18154,MT,1766
3942995,Nevado Citac,-12.80201,-75.23563,MT,5304
5608945,Mount Stewart,46.13962,-115.9707,MT,586
7387489,Tanete Langi,-2.639,119.4274,MT,2236
9621063,Cerro Cabeza de Culebra,16.83761,-98.06167,MT,942
6365937,Cerro Jellocancha,-13.67361,-74.745,MT,3882
10409642,Kuh-e Nespari,32.81837,59.58866,MT,1944
1116689,Khao Huai Khayeng,14.70458,98.55042,MT,344
9135172,Klovane,61.775,6.80358,MT,228
7345896,Jabal al Mishwat,17.0393,43.25812,MT,1562
9149435,Tinna,59.84521,5.37935,PK,243
11734651,Isk Boutzine,31.2252,-9.28549,MT,1057
4563682,Cerro Planada,18.08663,-66.20878,MT,756
12814896,Gora Kazach'ya,48.17731,139.51898,MT,831
5681566,Table Hill,47.873,-113.1334,MT,1868
3753236,Cerro El Portachuelo,10.10894,-67.61976,MT,520
8449872,Puy Fageoles,44.77504,2.94747,MT,1146
11802126,Galinqaya Dagi,39.88312,46.97334,MT,631
8533746,Les Hauterets,46.04928,3.79264,MT,1041
4950286,Savage Hill,42.44315,-71.95785,MT,330
12564228,Monte su Zumburu,40.77363,8.3213,MT,175
320403,Bup Dagi,39.0,40.48333,MT,1916
5885005,Andesite Mountain,61.88832,-136.05954,MT,1187
7772372,Mintha Thorong,5.5505,116.226,MT,577
4931406,Broad Hill,42.22926,-71.45645,MT,125
12021689,Kaleto,43.16889,23.23095,PK,817
7769651,Quituto,-9.26002,15.44904,MT,1060
3242614,Orlovac,44.27908,18.48168,PK,1012
8168538,Mount Walter,-42.72,147.86,MT,397
4950406,Scituate Hill,42.23677,-70.82949,MT,54
8677040,Cerro Jellopucro,-13.40116,-74.96855,MT,4635
2777779,Grosser Lafatscher,47.35,11.45,MT,2696
5843327,Windy Hill,41.81218,-107.69924,MT,2174
2032557,Bayan Erhet Uul,47.53333,105.41667,MT,1561
9620121,Cerro El Encanto,17.60626,-97.46196,MT,2600
9150278,Dyranuten,60.05816,6.70176,PK,1380
6051551,Le Dos de Cheval,48.68338,-70.96575,MT,772
2079206,Mount Dorrigo,-26.43236,113.3356,MT,34
3419813,Skarvefjeld,69.28333,-53.43333,MT,573
743505,Kemer Dagi,40.5,40.08333,MT,2750
11886455,Braha Dada,28.42472,81.74304,MT,912
4592566,Reed Mountain,34.92065,-83.15099,MT,732
5857562,Black Mountain,62.48194,-156.41083,MT,524
733385,Choveka,42.20222,22.58611,MT,2042
1467437,Najmok,36.65198,70.12658,MT,3117
9146119,Spadnurappat,69.44065,22.64217,MT,538
1974013,Botto Lebu,-3.5905,120.1767,MT,1322
11031807,Mondoni Kurva Gutta,16.44505,79.08758,MT,474
6926490,Kuh-e Gareh,29.1901,53.8883,MT,1772
11710294,Kuh-e Arayal,35.29853,49.63527,MT,2493
2157464,Mount Misery,-18.61667,144.0,MT,570
9136336,Buhogna,62.69274,10.85124,MT,1088
4954457,Mount Ward,42.35565,-71.49729,MT,125
25663,Kuh-e Dalahu,34.5748,46.1045,MT,2406
12574086,Serra de les Lloses,42.5693,1.8394,PK,2618
5553928,Jamestown Peak,57.17806,-133.32694,MT,938
11751041,Cerro Kaustillini,-15.74896,-69.03633,MT,4313
1135574,Koh-e Kokah,34.63468,68.45071,MT,4333
1953936,Phou Louakmo,20.55655,103.98864,MT,1403
11339076,Rai Chur,30.48242,70.15083,MT,1091
3258910,Rakica Kosa,44.4825,16.38139,MT,1411
8714883,Chlopek,50.2912,16.84165,MT,780
10951686,Tighoufar,31.01245,-6.07303,MT,2236
5108024,Bartlett Hill,42.27645,-78.65808,MT,624
4936232,Farnams Hill,42.52425,-73.21622,MT,487
5120967,Hogback Mountain,41.23287,-74.21904,MT,332
8410723,Verdesu,45.31371,24.21227,PK,1280
3197209,Krg,44.04778,19.47944,MT,1101
390300,Kuh-e Qarah,29.09722,53.11694,MT,2229
9892760,Kuh-e Band Piazi,30.51306,54.91818,MT,2762
254100,Sara,36.79865,22.95955,PK,634
263354,Tsioukes,39.40139,21.4775,MT,1666
1438017,Wech Zawar,33.96136,69.36541,MT,2991
8617735,Skowroncza,50.67427,16.02583,MT,707
13045838,Huashi Shan,39.81512,119.15314,MT,134
1526428,Algabas,42.78922,78.90438,MT,3160
1033700,Monte Namigomba,-12.14639,36.29306,MT,948
6938047,Klewenalp,46.93969,8.47677,PK,1599
6703705,Gunung Uling Ijuk,4.2931,97.4275,MT,2031
6081317,Mount Jezebel,51.96643,-126.00312,MT,2196
5954673,Flett Peak,50.21671,-115.38537,PK,2667
7073032,Doi Mai Hung,19.60622,98.20375,MT,1308
3767733,Cerro La Laja,9.52118,-70.0813,MT,2723
9139739,Salen,70.10449,29.48416,MT,185
9624680,Cerro Pena Ahumada,16.79571,-97.25119,MT,2914
3237597,Velika Kadinjaca,44.18472,16.71361,MT,1124
9620638,Cerro Buenavista,17.46599,-97.46592,MT,2606
12626239,Komni,8.76693,12.71901,MT,797
6816736,Wang-san,37.66982,128.83503,MT,243
3848963,Cerro La Rinconada,-31.7338,-68.66874,MT,2194
2775684,Hoher Sarstein,47.6,13.7,MT,1975
5545189,Porcupine Knoll,39.05885,-111.60492,MT,2769
6643731,Sangongling Shan,24.99517,121.63935,PK,433
5386520,Red Hill,39.65711,-121.52664,MT,457
5404226,Twin Buttes,35.09832,-115.3611,MT,1704
2772632,Leonsberg,47.75456,13.56962,MT,1745
11319610,T'ndanot'i,41.13348,44.2973,MT,1561
438743,Gora Gyursi,37.59861,42.145,MT,1588
5660731,Kilby Butte,46.5283,-108.36874,MT,1075
4204872,Lamar Mounds,32.81236,-83.5924,MT,90
5487105,Red Peak,34.29672,-108.08673,MT,2410
44538,Kuh-e Ahi,29.41667,52.91667,MT,1793
8201303,Kik,42.99211,21.01107,MT,1550
5877358,Utkusikrak Hill,67.94472,-165.03417,MT,157
8723050,Cerro Piedra Larga,20.52405,-98.11825,MT,1270
8168153,Mount Seimon,-27.52176,152.77047,MT,131
1981943,Buyu Kayuli,-2.2393,120.6362,MT,1205
6304114,Cerro Particarpa Grande,-12.18833,-75.67083,MT,4638
12030239,Yanggaebong,35.70604,127.41861,PK,473
2418410,Kouye,8.21667,-8.68333,MT,981
6668901,Cerro Huaychaucancha,-11.10025,-76.21656,MT,4372
1938447,Nuuf Kaesnam,-9.30028,124.75389,MT,808
869866,Gora Aygirbash,42.83028,47.36778,MT,833
3970437,Cerro Grande,31.63305,-107.99399,MT,2281
3004014,Le Grand Coyer,44.09891,6.68979,MT,2693
261823,Oros Idi,35.22645,24.77091,MT,2456
7384654,Buyu Pantawaa,-1.6655,120.5758,MT,741
826812,Mylingsfjell,70.73683,23.70411,MT,220
5880079,Bashful Peak,61.30806,-148.86806,MT,2315
3198442,Kalnik,46.13389,16.45472,MT,642
4045732,McNew Hill,52.84417,173.37861,MT,205
249765,Jabal ad Dahma',32.19889,35.88234,MT,643
7859467,Mbango,-10.30277,14.73144,MT,1395
2140503,Mont Kuano,-20.56667,164.4,MT,390
3980436,Cerro La Ventana,30.56355,-110.98623,MT,1457
6683879,Kuh-e Tusar,29.92454,52.25351,MT,2564
3172135,Monte Nuschele,40.38333,9.18333,MT,595
3653478,Loma El Panecillo,-0.22906,-78.51826,MT,2772
3604944,Cerro Matadero,14.9,-86.75,MT,785
5960812,Giants Castle,72.80142,-86.79986,MT,294
9144993,Beltefjell,58.3374,6.18643,MT,38
2040005,Tarigol-san,40.48101,126.71789,MT,1624
2017192,Gora Sapun,49.12862,137.65278,MT,1043
9145864,"Darskavarri,lulimus",69.18593,23.28663,MT,456
6925262,Kuh-e Charkh Ab,28.9555,57.7977,MT,2015
5546731,Sheep Rock,38.63943,-109.60623,PK,1316
5833901,North Sawtooth Mountain,42.39886,-105.57666,MT,2468
5133603,Redmond Hill,43.25341,-73.89346,MT,507
6408746,Gunung Sekorcapan,-7.59139,111.22278,MT,1456
1654974,Phou Namchong,19.23169,103.7134,MT,1800
3152780,Hestgjuvnatten,60.3236,9.55997,MT,827
3608951,Monte del Hondable,14.96667,-86.2,MT,1055
5558659,Mount Young,58.86222,-135.57972,MT,1631
4786013,Slaters Mountain,38.28902,-78.55029,MT,501
6082456,Mount Rexford,49.03298,-121.53583,MT,2329
2991233,Monte Muffraje,42.34042,9.34031,PK,1672
2774212,Kleiner Eiser,47.15,12.66667,PK,2642
3162281,Vestre Mofjellet,66.27575,14.29317,MT,650
11477349,Kundel,42.94384,22.91487,MT,854
6302867,Nevado Pitita,-11.44033,-74.98472,MT,5092
1474781,Garm Ab Ghar,32.33482,65.23588,MT,1227
890509,Gwangwadza,-18.77517,32.50267,MT,1311
8166980,Mount Frank,-17.05026,125.3602,MT,649
2736119,Cabeco do Poio,41.36667,-6.66667,MT,711
11738605,Chhata,21.36107,84.90408,MT,422
6931692,Aiguille de la Tete Plate,45.99056,6.8825,PK,2944
275157,Dahr Fornaiya,33.67667,35.65056,MT,1047
2782937,Ahornkogl,47.33333,14.1,MT,1402
3482230,Pena del Oro,9.18215,-70.54672,MT,2509
5565071,High Dome,41.94539,-123.85396,MT,1070
2509636,Pico de la Vieja,28.49035,-16.28719,PK,466
5762413,Antelope Butte,44.99179,-103.78973,MT,1069
9291651,Yahazu Yama,34.07796,135.44802,MT,670
5389041,Round Mountain,38.61435,-119.45294,MT,1742
830835,Crni Kamen,42.65639,21.78806,PK,1229
2507122,Djebel Amrag,33.86692,-0.28601,MT,1179
9141252,Nedstafjell,60.48143,6.77933,MT,300
4778330,Peavine Mountain,37.63764,-79.35698,MT,673
2964023,Moylussa,52.83345,-8.52237,MT,532
1004276,Fika-la-Motho,-30.11316,28.56538,MT,2461
12693092,Kuh-e Jashirzar-e Kalashum,31.47505,51.47487,MT,2714
5802991,Meade Hill,47.0826,-122.62624,MT,108
6927289,Kuh-e Darreh Sukhteh,28.7278,54.0898,MT,1624
1460963,Kharah-ye Karbah,34.18382,64.24802,MT,2835
8165708,Mount Eurow,-33.2985,148.3179,MT,474
7010028,Kuh-e Howzan,28.9107,60.7898,MT,2255
9140114,Brekkefjellet,61.24674,5.8551,MT,430
280965,Qornet Abou Hamra,34.46333,36.11806,PK,1002
2668744,Tjarvek,67.18333,18.7,PK,826
2702787,Juovavarasj,67.81667,18.88333,MT,1015
10952178,Tit-n-Tamourkht,31.10322,-5.80187,MT,1926
7082861,Jhandamar,33.87187,73.34995,MT,1966
9277000,Kuh-e Sorkh Tarani,28.29941,59.06111,MT,1156
9806797,Cerro Las Tablas,19.97163,-102.86674,MT,2530
9146600,Rasttosvarri,69.87757,22.07636,MT,620
5572501,Tamarack Mountain,41.08238,-122.06083,MT,1583
1139414,Jar-e Nay Sang Khak,35.53834,66.40694,MT,3423
5963155,Goose Egg Mountain,45.65012,-77.36618,MT,273
6258489,Nevado Cirialo,-12.99149,-72.91954,MT,4631
7412388,Buttu Panding,-3.4604,118.9259,MT,782
6937084,Huefistoecklenen,46.80162,8.82016,PK,2393
1545326,Gora Utes,55.08,60.3569,MT,400
5543542,Mountain Spring Peak,38.02858,-113.60525,MT,1874
